domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.42	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.43	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.44	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.45	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.46	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.47	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.48	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.49	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.50	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.51	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.52	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.53	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( आकृष्ट )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.54	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.55	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( आकृष्ट )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.56	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.57	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( आकृष्ट )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.58	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.59	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.60	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.61	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.62	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.63	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.64	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( आकृष्ट )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.65	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.66	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( आकृष्ट )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.67	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( आकृष्ट )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.68	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.69	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.70	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( आकृष्ट )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.71	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( अपेक्षाकृत )) (( आकृष्ट )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.72	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( अपेक्षाकृत )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.73	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.74	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.75	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.76	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.77	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( आकृष्ट )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.78	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.79	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( आकृष्ट )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.80	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.81	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( अपेक्षाकृत )) (( आकृष्ट )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.82	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.83	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.84	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.85	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.86	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( आकृष्ट )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.87	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( आकृष्ट )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.88	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( आकृष्ट )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.89	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.90	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( आकृष्ट )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.91	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( आकृष्ट )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.92	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.93	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.94	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( आकृष्ट )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.95	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( कम दर्शकों को )) (( आकृष्ट )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.96	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.97	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.98	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.99	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.100	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.101	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.102	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.103	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.104	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.105	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.106	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( अपेक्षाकृत )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.107	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.108	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.109	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( अपेक्षाकृत )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.110	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( कम दर्शकों को )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.111	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( अपेक्षाकृत )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.112	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( इस फिल्म ने )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( किया । ))
domain-box-office-hindi-raw-sentences-550-utf_10.utf8.cml.V.tkn.cml_updated.mo__24.113	(( रा - वन के )) (( कलेक्शन पर )) (( गौर )) (( करने पर )) (( पता )) (( चलता है )) (( कि )) (( आकृष्ट )) (( अपेक्षाकृत )) (( कम दर्शकों को )) (( हिंदी प्रदेशों के )) (( शहरों में )) (( इस फिल्म ने )) (( किया । ))
